t,chair,fmt,accX,accY,accZ,gyroX,gyroY,gyroZ,temp,stdX,stdY,stdZ,big,n,touch,tbase,up,seq,flags,rssi,is_occupied,occupied_chairs,n_occupied,block,label,target_chair,is_target,is_transition,phase_idx,t_phase_start
1785365735.467,2,raw,756,-556,-17140,-1283,-665,60,-1392,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365735.467,2,raw,760,-504,-17160,-1276,-671,41,-1392,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365735.492,2,raw,880,-484,-17172,-1269,-675,51,-1376,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365735.492,2,raw,740,-484,-17112,-1262,-657,33,-1392,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365735.517,2,raw,784,-432,-17032,-1269,-657,56,-1392,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365735.517,2,raw,732,-584,-17308,-1273,-661,55,-1376,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365735.517,2,raw,820,-544,-17100,-1268,-668,65,-1376,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365735.517,1,sum,-1031,-399,13327,104,198,-79,-2240,12,13,12,0,100,2145,1640,10,5263,7,-61,0,,0,W,walk_around,2,0,0,36,1785365734.872
1785365735.542,4,sum,690,35,16784,330,33,225,-2208,11,10,10,0,100,2123,2099,102,49388,7,-60,0,,0,W,walk_around,2,0,0,36,1785365734.872
1785365735.542,2,raw,796,-472,-17232,-1264,-680,44,-1392,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365735.542,2,raw,748,-464,-17220,-1264,-666,36,-1424,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365735.567,2,raw,652,-480,-17164,-1253,-666,62,-1376,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365735.567,2,raw,868,-520,-17204,-1274,-689,55,-1408,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365735.567,2,raw,740,-528,-17112,-1262,-668,35,-1424,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365735.592,2,raw,848,-484,-17252,-1248,-675,48,-1376,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365735.592,5,sum,-802,116,17323,69,-16,-120,-1712,9,11,10,0,100,2328,2303,101,48519,7,-66,0,,0,W,walk_around,2,0,0,36,1785365734.872
1785365735.592,2,raw,764,-408,-17112,-1248,-664,49,-1408,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365735.620,2,raw,720,-532,-17216,-1256,-659,57,-1392,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365735.620,2,raw,764,-516,-17128,-1252,-649,41,-1392,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365735.620,2,raw,768,-560,-17176,-1280,-680,51,-1376,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365735.645,2,raw,772,-468,-16972,-1251,-678,69,-1376,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365735.645,2,raw,768,-388,-17084,-1249,-688,70,-1392,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365735.645,1,sum,-1036,-396,13331,105,198,-80,-2224,13,13,12,0,100,2145,1640,10,5264,7,-61,0,,0,W,walk_around,2,0,0,36,1785365734.872
1785365735.645,2,raw,740,-544,-17188,-1262,-658,57,-1408,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365735.669,4,sum,685,34,16784,329,33,227,-2208,11,10,10,0,100,2122,2099,102,49389,7,-59,0,,0,W,walk_around,2,0,0,36,1785365734.872
1785365735.669,2,raw,844,-484,-17044,-1279,-691,62,-1408,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365735.669,2,raw,824,-600,-17124,-1257,-681,60,-1392,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365735.692,2,raw,792,-500,-17140,-1248,-665,63,-1392,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365735.692,2,raw,764,-432,-17224,-1256,-689,58,-1344,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365735.717,2,raw,812,-584,-17104,-1267,-659,63,-1376,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365735.717,5,sum,-805,119,17330,68,-16,-120,-1696,9,11,10,0,100,2328,2303,101,48520,7,-66,0,,0,W,walk_around,2,0,0,36,1785365734.872
1785365735.717,2,raw,760,-456,-17048,-1255,-667,40,-1392,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365735.717,2,raw,720,-492,-17124,-1266,-669,71,-1408,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365735.742,2,raw,780,-540,-17104,-1243,-659,52,-1408,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365735.742,2,raw,700,-392,-17208,-1263,-687,61,-1424,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365735.766,2,raw,768,-516,-17184,-1263,-672,61,-1392,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365735.766,2,raw,796,-508,-17088,-1274,-673,69,-1408,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365735.766,2,raw,852,-528,-17152,-1264,-670,55,-1408,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365735.766,1,raw,-1032,-397,13331,105,197,-79,-2256,,,,,,,,,,,,0,,0,W,walk_around,2,0,0,36,1785365734.872
1785365735.792,4,sum,683,37,16788,329,33,226,-2208,11,10,10,0,100,2123,2099,102,49390,7,-60,0,,0,W,walk_around,2,0,0,36,1785365734.872
1785365735.792,2,raw,792,-508,-17276,-1265,-668,70,-1360,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365735.792,2,raw,664,-408,-17144,-1272,-668,46,-1408,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365735.817,2,raw,728,-464,-17152,-1269,-679,51,-1376,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365735.817,2,raw,792,-584,-17144,-1254,-692,75,-1424,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365735.817,2,raw,776,-488,-17156,-1266,-662,66,-1392,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365735.842,2,raw,716,-432,-17180,-1264,-652,40,-1408,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365735.842,5,sum,-806,119,17328,69,-16,-121,-1728,9,12,10,0,100,2328,2303,101,48521,7,-66,0,,0,W,walk_around,2,0,0,36,1785365734.872
1785365735.842,2,raw,748,-432,-17148,-1240,-661,62,-1408,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365735.867,2,raw,800,-512,-17092,-1273,-664,82,-1392,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365735.867,2,raw,804,-472,-17084,-1261,-651,45,-1360,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365735.867,2,raw,752,-520,-17020,-1263,-657,40,-1376,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365735.890,2,raw,740,-440,-17056,-1238,-689,57,-1392,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365735.891,1,sum,-1029,-397,13332,105,197,-79,-2224,11,15,12,0,100,2146,1640,10,5266,7,-63,0,,0,W,walk_around,2,0,0,36,1785365734.872
1785365735.891,2,raw,820,-592,-17064,-1278,-654,65,-1424,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365735.916,2,raw,812,-484,-17096,-1269,-680,36,-1376,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365735.916,4,sum,685,32,16790,330,31,228,-2208,10,10,10,0,100,2124,2099,102,49391,7,-60,0,,0,W,walk_around,2,0,0,36,1785365734.872
1785365735.916,2,raw,732,-540,-17120,-1264,-678,66,-1376,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365735.916,2,raw,812,-468,-17116,-1262,-688,46,-1392,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365735.941,2,raw,836,-416,-17080,-1271,-685,69,-1424,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365735.941,2,raw,768,-396,-17112,-1276,-658,37,-1376,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365735.966,2,raw,684,-420,-17236,-1254,-661,42,-1360,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365735.966,5,sum,-804,113,17328,70,-16,-120,-1712,9,12,10,0,100,2327,2303,101,48522,7,-66,0,,0,W,walk_around,2,0,0,36,1785365734.872
1785365735.966,2,raw,772,-464,-17100,-1269,-686,64,-1360,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365735.966,2,raw,852,-448,-17176,-1273,-683,59,-1376,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365735.991,2,raw,680,-380,-17036,-1270,-667,65,-1408,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365735.991,2,raw,748,-456,-17012,-1264,-672,60,-1408,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365736.016,2,raw,868,-560,-17116,-1243,-681,44,-1360,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365736.016,2,raw,768,-500,-16992,-1266,-673,69,-1376,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365736.016,2,raw,732,-600,-17124,-1248,-686,74,-1408,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365736.016,1,raw,-1023,-399,13331,104,196,-79,-2272,,,,,,,,,,,,0,,0,W,walk_around,2,0,0,36,1785365734.872
1785365736.042,4,sum,684,30,16791,330,32,227,-2208,11,10,10,0,100,2123,2099,102,49392,7,-60,0,,0,W,walk_around,2,0,0,36,1785365734.872
1785365736.042,2,raw,812,-504,-17072,-1268,-670,66,-1392,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365736.042,2,raw,756,-424,-17148,-1252,-672,55,-1408,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365736.067,2,raw,816,-448,-17172,-1256,-663,63,-1376,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365736.067,2,raw,740,-544,-17164,-1269,-660,74,-1360,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365736.067,2,raw,780,-504,-17000,-1257,-657,86,-1392,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365736.092,5,sum,-802,114,17325,69,-16,-121,-1712,9,12,10,0,100,2329,2303,101,48523,7,-66,0,,0,W,walk_around,2,0,0,36,1785365734.872
1785365736.092,2,raw,820,-464,-17252,-1250,-686,51,-1376,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365736.092,2,raw,832,-496,-17064,-1262,-676,56,-1376,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365736.117,2,raw,796,-488,-17096,-1268,-657,65,-1392,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365736.117,2,raw,812,-472,-17068,-1260,-678,51,-1408,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365736.117,2,raw,936,-520,-17260,-1266,-671,52,-1376,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365736.142,2,raw,816,-456,-17124,-1255,-652,66,-1376,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365736.142,2,raw,772,-360,-17296,-1268,-668,67,-1424,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365736.142,1,sum,-1028,-398,13328,104,196,-79,-2272,11,15,11,0,100,2145,1640,10,5268,7,-61,0,,0,W,walk_around,2,0,0,36,1785365734.872
1785365736.167,2,raw,696,-440,-17040,-1281,-680,62,-1376,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365736.167,4,sum,679,34,16787,330,32,227,-2192,11,10,10,0,100,2123,2099,102,49393,7,-60,0,,0,W,walk_around,2,0,0,36,1785365734.872
1785365736.167,2,raw,712,-636,-17260,-1245,-674,36,-1376,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365736.167,2,raw,764,-388,-17200,-1262,-662,43,-1392,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365736.192,2,raw,780,-520,-17056,-1258,-678,59,-1392,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365736.192,2,raw,780,-624,-17108,-1263,-656,53,-1376,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365736.218,2,raw,852,-428,-17052,-1268,-673,40,-1440,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365736.218,5,sum,-802,112,17322,70,-16,-121,-1728,9,12,10,0,100,2326,2303,101,48524,7,-66,0,,0,W,walk_around,2,0,0,36,1785365734.872
1785365736.218,2,raw,864,-636,-17068,-1256,-673,56,-1360,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365736.218,2,raw,812,-452,-17224,-1258,-679,58,-1408,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365736.243,2,raw,768,-416,-17168,-1271,-668,69,-1376,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365736.243,2,raw,708,-452,-17068,-1268,-689,78,-1360,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365736.268,2,raw,892,-528,-17352,-1266,-674,55,-1360,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365736.268,2,raw,720,-384,-17144,-1266,-674,60,-1376,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365736.268,2,raw,848,-472,-17136,-1270,-668,75,-1376,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365736.268,1,sum,-1028,-400,13325,105,195,-79,-2256,11,15,11,0,100,2146,1640,10,5269,7,-60,0,,0,W,walk_around,2,0,0,36,1785365734.872
1785365736.293,2,raw,800,-484,-17216,-1285,-690,61,-1392,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365736.293,2,raw,796,-660,-17076,-1262,-676,67,-1408,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365736.318,2,raw,756,-484,-17128,-1242,-664,78,-1376,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365736.318,2,raw,792,-560,-17136,-1235,-663,61,-1360,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365736.318,2,raw,852,-428,-17168,-1270,-660,51,-1392,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365736.343,5,sum,-801,114,17324,70,-16,-121,-1728,9,12,10,0,100,2331,2303,101,48525,7,-66,0,,0,W,walk_around,2,0,0,36,1785365734.872
1785365736.343,2,raw,760,-504,-17132,-1274,-678,64,-1376,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365736.343,2,raw,852,-460,-17152,-1251,-659,60,-1376,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365736.368,2,raw,776,-480,-17080,-1278,-686,46,-1392,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365736.368,2,raw,792,-548,-17152,-1272,-670,45,-1392,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365736.368,2,raw,808,-496,-17076,-1270,-671,68,-1376,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365736.393,2,raw,824,-532,-17136,-1277,-659,42,-1392,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365736.393,2,raw,832,-464,-17260,-1263,-670,48,-1392,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365736.393,1,sum,-1026,-399,13329,105,194,-78,-2192,11,15,11,0,100,2145,1640,10,5270,7,-60,0,,0,W,walk_around,2,0,0,36,1785365734.872
1785365736.419,2,raw,796,-508,-17048,-1263,-666,55,-1408,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365736.419,4,sum,680,35,16793,331,31,228,-2224,11,11,10,0,100,2122,2099,102,49395,7,-60,0,,0,W,walk_around,2,0,0,36,1785365734.872
1785365736.419,2,raw,808,-432,-17244,-1246,-670,39,-1408,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365736.419,2,raw,796,-552,-17152,-1264,-670,48,-1392,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365736.444,2,raw,864,-524,-17340,-1253,-666,45,-1360,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365736.444,2,raw,756,-480,-17192,-1277,-666,62,-1376,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365736.469,5,sum,-804,112,17325,69,-15,-121,-1712,9,12,10,0,100,2330,2303,101,48526,7,-65,0,,0,W,walk_around,2,0,0,36,1785365734.872
1785365736.469,2,raw,740,-540,-17208,-1256,-673,56,-1392,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365736.469,2,raw,728,-556,-17120,-1278,-655,57,-1376,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365736.494,2,raw,752,-456,-17096,-1255,-667,62,-1376,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365736.494,2,raw,764,-388,-17228,-1262,-661,53,-1392,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365736.519,2,raw,808,-528,-17044,-1279,-680,40,-1408,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365736.519,2,raw,780,-476,-17024,-1276,-679,47,-1392,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365736.519,1,sum,-1026,-402,13326,105,193,-77,-2224,11,15,11,0,100,2145,1640,10,5271,7,-60,0,,0,W,walk_around,2,0,0,36,1785365734.872
1785365736.519,4,raw,683,33,16802,331,31,227,-2224,,,,,,,,,,,,0,,0,W,walk_around,2,0,0,36,1785365734.872
1785365736.544,2,raw,840,-532,-17128,-1250,-675,77,-1392,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365736.544,2,raw,744,-468,-17052,-1270,-662,40,-1376,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365736.569,2,raw,748,-452,-17108,-1251,-686,54,-1392,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365736.569,2,raw,832,-576,-17204,-1263,-675,47,-1408,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365736.594,2,raw,688,-476,-17104,-1254,-676,66,-1376,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365736.594,5,sum,-804,112,17329,69,-15,-122,-1728,9,12,10,0,100,2330,2303,101,48527,7,-66,0,,0,W,walk_around,2,0,0,36,1785365734.872
1785365736.594,2,raw,752,-488,-17068,-1249,-683,28,-1360,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365736.619,2,raw,720,-412,-17264,-1267,-679,67,-1392,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365736.619,2,raw,764,-428,-17224,-1257,-681,60,-1376,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365736.619,2,raw,768,-476,-17132,-1265,-680,57,-1408,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365736.644,2,raw,708,-460,-17064,-1269,-666,74,-1392,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
1785365736.644,2,raw,692,-464,-17116,-1264,-666,67,-1408,,,,,,,,,,,,0,,0,W,walk_around,2,1,0,36,1785365734.872
