t,phase_idx,label,surface,accX,accY,accZ,gyroX,gyroY,gyroZ,temp
1783535052.925,105,seated_still,carpet,552,1060,-16916,-1247,-605,49,640
1783535052.935,105,seated_still,carpet,552,1056,-16920,-1250,-636,52,624
1783535052.945,105,seated_still,carpet,596,832,-17028,-1177,-669,60,672
1783535052.955,105,seated_still,carpet,524,908,-16820,-1174,-643,71,656
1783535052.965,105,seated_still,carpet,612,880,-16868,-1218,-623,46,640
1783535052.975,105,seated_still,carpet,584,864,-16856,-1248,-607,45,656
1783535052.985,105,seated_still,carpet,544,936,-16852,-1258,-600,64,672
1783535052.995,105,seated_still,carpet,596,944,-16812,-1199,-603,56,688
1783535053.005,105,seated_still,carpet,660,844,-16880,-1182,-602,63,672
1783535053.015,105,seated_still,carpet,684,816,-16888,-1192,-622,72,656
1783535053.025,105,seated_still,carpet,560,948,-16852,-1238,-657,73,640
1783535053.035,105,seated_still,carpet,572,1008,-16856,-1206,-615,56,672
1783535053.045,105,seated_still,carpet,580,1020,-16804,-1222,-610,52,656
1783535053.055,105,seated_still,carpet,652,896,-16852,-1191,-609,50,640
1783535053.065,105,seated_still,carpet,680,944,-16812,-1205,-605,47,624
1783535053.075,105,seated_still,carpet,580,880,-16832,-1213,-615,42,640
1783535053.084,105,seated_still,carpet,616,928,-16748,-1224,-638,38,656
1783535053.094,105,seated_still,carpet,572,956,-16836,-1230,-640,48,672
1783535053.104,105,seated_still,carpet,620,1024,-16884,-1216,-626,50,688
1783535053.114,105,seated_still,carpet,524,876,-16940,-1187,-611,64,640
1783535053.124,105,seated_still,carpet,620,968,-17024,-1209,-613,61,656
1783535053.134,105,seated_still,carpet,572,952,-16872,-1253,-590,66,640
1783535053.144,105,seated_still,carpet,604,908,-16748,-1232,-600,61,656
1783535053.154,105,seated_still,carpet,632,996,-16816,-1211,-604,66,640
1783535053.164,105,seated_still,carpet,552,908,-16920,-1195,-631,71,688
1783535053.175,105,seated_still,carpet,508,844,-16848,-1200,-633,69,640
1783535053.185,105,seated_still,carpet,560,944,-16876,-1238,-638,74,624
1783535053.195,105,seated_still,carpet,648,904,-16824,-1229,-610,68,640
1783535053.205,105,seated_still,carpet,580,932,-16992,-1214,-630,80,672
1783535053.215,105,seated_still,carpet,548,1000,-16964,-1224,-590,52,656
1783535053.225,105,seated_still,carpet,636,872,-16976,-1216,-588,64,640
1783535053.235,105,seated_still,carpet,624,868,-16844,-1221,-625,67,656
1783535053.245,105,seated_still,carpet,676,972,-16848,-1209,-633,62,672
1783535053.255,105,seated_still,carpet,488,972,-16980,-1219,-643,74,656
1783535053.265,105,seated_still,carpet,496,948,-16824,-1235,-634,41,672
1783535053.275,105,seated_still,carpet,580,896,-16788,-1170,-638,42,656
1783535053.285,105,seated_still,carpet,636,972,-16880,-1148,-631,56,640
1783535053.295,105,seated_still,carpet,636,920,-16976,-1213,-636,44,688
1783535053.305,105,seated_still,carpet,596,976,-16836,-1254,-586,65,640
1783535053.315,105,seated_still,carpet,592,988,-16780,-1212,-582,64,624
1783535053.325,105,seated_still,carpet,564,948,-17048,-1185,-604,44,672
1783535053.335,105,seated_still,carpet,564,968,-16944,-1191,-594,71,656
1783535053.345,105,seated_still,carpet,648,948,-16876,-1212,-639,58,640
1783535053.355,105,seated_still,carpet,640,940,-16888,-1225,-630,61,688
1783535053.365,105,seated_still,carpet,636,876,-16884,-1210,-598,63,640
1783535053.375,105,seated_still,carpet,632,904,-16960,-1213,-609,46,656
1783535053.385,105,seated_still,carpet,556,908,-16848,-1201,-594,59,640
1783535053.395,105,seated_still,carpet,640,912,-16880,-1196,-575,55,688
1783535053.405,105,seated_still,carpet,604,952,-16896,-1218,-639,57,672
1783535053.415,105,seated_still,carpet,584,940,-16972,-1249,-628,50,656
1783535053.425,105,seated_still,carpet,664,972,-16944,-1220,-669,55,672
1783535053.435,105,seated_still,carpet,596,988,-16856,-1172,-641,78,656
1783535053.445,105,seated_still,carpet,684,804,-16740,-1208,-632,74,672
1783535053.455,105,seated_still,carpet,688,948,-16876,-1238,-603,79,672
1783535053.465,105,seated_still,carpet,612,968,-16868,-1246,-589,63,688
1783535053.475,105,seated_still,carpet,712,952,-16868,-1241,-592,72,640
1783535053.484,105,seated_still,carpet,676,952,-16912,-1226,-614,62,688
1783535053.494,105,seated_still,carpet,552,972,-16848,-1276,-628,65,672
1783535053.504,105,seated_still,carpet,584,876,-16844,-1236,-610,57,656
1783535053.514,105,seated_still,carpet,608,1024,-16792,-1222,-601,57,672
1783535053.524,105,seated_still,carpet,516,892,-16964,-1192,-619,59,656
1783535053.534,105,seated_still,carpet,600,868,-16904,-1198,-614,48,672
1783535053.544,105,seated_still,carpet,676,992,-16828,-1233,-601,42,624
1783535053.554,105,seated_still,carpet,596,948,-16788,-1248,-630,42,672
1783535053.564,105,seated_still,carpet,676,868,-16652,-1187,-630,59,656
1783535053.574,105,seated_still,carpet,588,996,-16948,-1155,-636,27,640
1783535053.584,105,seated_still,carpet,604,792,-16920,-1154,-631,15,624
1783535053.594,105,seated_still,carpet,596,920,-16864,-1197,-636,26,640
1783535053.605,105,seated_still,carpet,624,932,-16844,-1237,-616,29,656
1783535053.615,105,seated_still,carpet,600,1064,-16896,-1219,-608,-11,640
1783535053.625,105,seated_still,carpet,600,988,-16832,-1172,-599,13,672
1783535053.635,105,seated_still,carpet,624,1024,-16804,-1156,-593,49,656
1783535053.645,105,seated_still,carpet,576,892,-16888,-1206,-605,44,640
1783535053.655,105,seated_still,carpet,644,912,-16928,-1228,-603,29,624
1783535053.665,105,seated_still,carpet,644,1012,-16848,-1219,-625,68,672
1783535053.675,105,seated_still,carpet,580,980,-16896,-1186,-641,58,688
1783535053.684,105,seated_still,carpet,528,1060,-16960,-1191,-614,72,672
1783535053.694,105,seated_still,carpet,556,848,-16912,-1184,-620,78,656
1783535053.704,105,seated_still,carpet,736,940,-16844,-1213,-623,68,672
1783535053.714,105,seated_still,carpet,612,964,-17000,-1244,-600,74,688
1783535053.724,105,seated_still,carpet,584,936,-16856,-1191,-613,78,672
1783535053.734,105,seated_still,carpet,648,936,-16792,-1179,-597,99,656
1783535053.744,105,seated_still,carpet,644,900,-16920,-1192,-604,73,640
1783535053.755,105,seated_still,carpet,636,796,-16924,-1213,-605,80,656
1783535053.765,105,seated_still,carpet,568,976,-17004,-1236,-628,90,640
1783535053.775,105,seated_still,carpet,612,1044,-16836,-1230,-657,105,656
1783535053.785,105,seated_still,carpet,708,976,-16884,-1214,-621,98,672
1783535053.795,105,seated_still,carpet,512,936,-16816,-1181,-626,89,656
1783535053.805,105,seated_still,carpet,612,884,-16912,-1203,-643,117,672
1783535053.815,105,seated_still,carpet,676,892,-16800,-1246,-607,95,688
1783535053.825,105,seated_still,carpet,660,968,-16900,-1232,-622,87,672
1783535053.835,105,seated_still,carpet,612,892,-16856,-1199,-587,65,656
1783535053.845,105,seated_still,carpet,544,952,-16828,-1190,-609,70,640
1783535053.855,105,seated_still,carpet,552,960,-16956,-1210,-618,78,624
1783535053.865,105,seated_still,carpet,596,908,-16860,-1219,-617,82,640
1783535053.875,105,seated_still,carpet,700,1008,-16956,-1213,-626,98,672
1783535053.884,105,seated_still,carpet,656,904,-16952,-1222,-617,74,688
1783535053.894,105,seated_still,carpet,516,888,-16872,-1208,-642,103,672
1783535053.904,105,seated_still,carpet,564,948,-16992,-1200,-651,75,656
1783535053.914,105,seated_still,carpet,636,880,-16952,-1211,-624,77,640
1783535053.924,105,seated_still,carpet,592,1024,-16940,-1250,-599,87,656
1783535053.934,105,seated_still,carpet,604,848,-16852,-1229,-607,56,672
1783535053.944,105,seated_still,carpet,516,908,-16852,-1207,-630,59,656
1783535053.954,105,seated_still,carpet,652,848,-16812,-1194,-624,69,672
1783535053.964,105,seated_still,carpet,508,884,-16900,-1219,-621,58,656
1783535053.974,105,seated_still,carpet,620,920,-16952,-1236,-630,72,672
1783535053.984,105,seated_still,carpet,676,992,-16904,-1242,-634,54,656
1783535053.994,105,seated_still,carpet,672,996,-16844,-1209,-611,59,640
1783535054.004,105,seated_still,carpet,668,940,-16912,-1219,-597,61,688
1783535054.014,105,seated_still,carpet,540,928,-16848,-1225,-620,70,672
1783535054.025,105,seated_still,carpet,584,960,-16868,-1222,-595,46,656
1783535054.035,105,seated_still,carpet,624,952,-17020,-1201,-593,64,640
1783535054.044,105,seated_still,carpet,680,896,-16844,-1199,-616,34,672
1783535054.054,105,seated_still,carpet,724,944,-16816,-1199,-623,61,640
1783535054.064,105,seated_still,carpet,632,956,-16848,-1208,-633,71,656
1783535054.074,105,seated_still,carpet,688,944,-16880,-1214,-603,69,672
1783535054.084,105,seated_still,carpet,632,1004,-17024,-1209,-614,66,656
1783535054.094,105,seated_still,carpet,668,904,-16856,-1229,-610,42,640
1783535054.104,105,seated_still,carpet,604,892,-16956,-1225,-613,57,656
1783535054.114,105,seated_still,carpet,532,880,-17024,-1223,-626,41,672
1783535054.124,105,seated_still,carpet,644,1020,-16740,-1196,-619,71,672
1783535054.134,105,seated_still,carpet,664,972,-16972,-1215,-620,70,624
1783535054.144,105,seated_still,carpet,564,868,-16872,-1238,-614,51,640
1783535054.154,105,seated_still,carpet,588,908,-16748,-1215,-624,49,688
1783535054.164,105,seated_still,carpet,688,888,-16984,-1222,-630,58,672
1783535054.175,105,seated_still,carpet,596,936,-16984,-1209,-616,70,656
1783535054.185,105,seated_still,carpet,608,860,-16804,-1203,-618,47,672
1783535054.195,105,seated_still,carpet,644,928,-16968,-1219,-605,63,624
1783535054.205,105,seated_still,carpet,640,968,-16912,-1238,-624,51,672
1783535054.215,105,seated_still,carpet,656,808,-16956,-1203,-608,49,656
1783535054.225,105,seated_still,carpet,616,940,-16796,-1229,-610,30,640
1783535054.235,105,seated_still,carpet,468,988,-16944,-1199,-621,55,656
1783535054.245,105,seated_still,carpet,516,976,-16892,-1216,-620,73,672
1783535054.255,105,seated_still,carpet,524,1040,-16760,-1218,-614,45,688
1783535054.265,105,seated_still,carpet,592,964,-16928,-1201,-607,38,640
1783535054.274,105,seated_still,carpet,640,852,-16940,-1219,-618,58,656
1783535054.284,105,seated_still,carpet,644,960,-16912,-1220,-625,49,672
1783535054.294,105,seated_still,carpet,568,1040,-16848,-1225,-619,57,656
1783535054.304,105,seated_still,carpet,656,964,-16956,-1237,-634,62,672
1783535054.314,105,seated_still,carpet,640,1012,-16936,-1221,-625,58,688
1783535054.324,105,seated_still,carpet,652,924,-16860,-1198,-601,76,704
1783535054.334,105,seated_still,carpet,604,892,-16836,-1214,-592,60,720
1783535054.344,105,seated_still,carpet,584,880,-16856,-1254,-603,38,672
1783535054.354,105,seated_still,carpet,640,896,-16872,-1230,-601,58,656
1783535054.364,105,seated_still,carpet,604,1048,-16784,-1217,-606,49,640
1783535054.374,105,seated_still,carpet,616,944,-16896,-1192,-629,62,672
1783535054.384,105,seated_still,carpet,580,1000,-16840,-1201,-638,40,640
1783535054.395,105,seated_still,carpet,616,976,-16788,-1226,-641,60,656
1783535054.405,105,seated_still,carpet,564,952,-16920,-1236,-610,70,672
1783535054.415,105,seated_still,carpet,636,980,-16932,-1222,-614,63,656
1783535054.425,105,seated_still,carpet,568,956,-16884,-1187,-616,60,672
1783535054.435,105,seated_still,carpet,568,976,-17000,-1213,-595,54,656
1783535054.445,105,seated_still,carpet,600,864,-16824,-1199,-622,45,672
1783535054.455,105,seated_still,carpet,672,964,-16952,-1219,-620,80,640
1783535054.465,105,seated_still,carpet,592,1020,-16900,-1212,-625,36,656
1783535054.475,105,seated_still,carpet,608,996,-16800,-1191,-645,47,640
1783535054.485,105,seated_still,carpet,572,976,-16812,-1199,-627,32,656
1783535054.495,105,seated_still,carpet,640,984,-16980,-1209,-610,59,672
1783535054.505,105,seated_still,carpet,644,948,-16876,-1251,-606,27,656
1783535054.515,105,seated_still,carpet,568,968,-16944,-1221,-615,52,672
1783535054.525,105,seated_still,carpet,624,952,-16792,-1201,-610,42,656
1783535054.535,105,seated_still,carpet,692,1024,-16792,-1201,-612,50,672
1783535054.545,105,seated_still,carpet,516,884,-16976,-1216,-649,66,656
1783535054.555,105,seated_still,carpet,600,896,-16824,-1216,-663,54,640
1783535054.565,105,seated_still,carpet,544,872,-16972,-1237,-622,67,656
1783535054.575,105,seated_still,carpet,544,980,-16980,-1200,-619,65,640
1783535054.585,105,seated_still,carpet,672,1000,-16940,-1212,-598,60,688
1783535054.595,105,seated_still,carpet,660,896,-16956,-1222,-582,71,640
1783535054.605,105,seated_still,carpet,632,940,-16864,-1229,-615,53,688
1783535054.615,105,seated_still,carpet,556,872,-16992,-1218,-628,51,640
1783535054.625,105,seated_still,carpet,688,956,-16872,-1207,-634,66,624
1783535054.635,105,seated_still,carpet,576,924,-17008,-1220,-623,67,672
1783535054.644,105,seated_still,carpet,628,940,-16944,-1212,-621,98,656
1783535054.654,105,seated_still,carpet,628,956,-16948,-1230,-631,53,672
1783535054.664,105,seated_still,carpet,664,904,-16860,-1226,-604,75,688
1783535054.674,105,seated_still,carpet,660,900,-16860,-1213,-623,80,640
1783535054.684,105,seated_still,carpet,604,948,-16928,-1221,-595,104,656
1783535054.694,105,seated_still,carpet,584,908,-16924,-1207,-623,89,656
1783535054.704,105,seated_still,carpet,664,864,-16824,-1205,-609,96,640
1783535054.714,105,seated_still,carpet,604,964,-17008,-1218,-618,66,656
1783535054.724,105,seated_still,carpet,544,768,-16868,-1224,-619,98,640
1783535054.734,105,seated_still,carpet,720,964,-17048,-1217,-603,63,656
1783535054.744,105,seated_still,carpet,484,924,-16840,-1229,-612,95,672
1783535054.754,105,seated_still,carpet,692,952,-17032,-1217,-598,96,656
1783535054.764,105,seated_still,carpet,576,876,-16784,-1234,-621,61,640
1783535054.774,105,seated_still,carpet,620,972,-16908,-1232,-609,83,624
1783535054.784,105,seated_still,carpet,584,968,-17024,-1221,-617,69,672
1783535054.794,105,seated_still,carpet,644,840,-16904,-1195,-612,76,656
1783535054.804,105,seated_still,carpet,700,908,-16916,-1191,-614,72,672
1783535054.814,105,seated_still,carpet,576,884,-16892,-1212,-613,55,656
1783535054.824,105,seated_still,carpet,680,912,-16824,-1230,-622,68,672
1783535054.834,105,seated_still,carpet,560,896,-16812,-1223,-613,75,656
1783535054.844,105,seated_still,carpet,564,916,-16828,-1192,-624,60,640
1783535054.854,105,seated_still,carpet,596,880,-16744,-1200,-614,69,656
1783535054.864,105,seated_still,carpet,652,976,-16948,-1224,-628,45,640
1783535054.875,105,seated_still,carpet,588,960,-16916,-1212,-591,45,640
1783535054.885,105,seated_still,carpet,540,1044,-16784,-1212,-616,47,688
1783535054.895,105,seated_still,carpet,612,1004,-16920,-1208,-608,50,672
1783535054.905,105,seated_still,carpet,580,976,-16880,-1216,-612,51,656
1783535054.915,105,seated_still,carpet,556,896,-16692,-1222,-615,39,672
1783535054.925,105,seated_still,carpet,696,964,-16840,-1204,-609,63,656
1783535054.935,105,seated_still,carpet,600,932,-16932,-1224,-637,74,672
1783535054.945,105,seated_still,carpet,560,976,-17056,-1225,-627,65,656
1783535054.955,105,seated_still,carpet,608,1000,-16936,-1207,-623,55,672
1783535054.965,105,seated_still,carpet,608,1020,-16848,-1190,-632,59,656
1783535054.975,105,seated_still,carpet,504,956,-16936,-1208,-645,65,672
1783535054.985,105,seated_still,carpet,628,940,-16832,-1224,-610,44,656
1783535054.995,105,seated_still,carpet,664,892,-16924,-1251,-617,63,704
1783535055.005,105,seated_still,carpet,680,912,-16984,-1210,-605,65,688
1783535055.015,105,seated_still,carpet,504,904,-16976,-1216,-630,38,672
1783535055.025,105,seated_still,carpet,688,908,-16808,-1220,-632,73,656
1783535055.035,105,seated_still,carpet,596,956,-16892,-1208,-643,79,704
1783535055.045,105,seated_still,carpet,576,940,-16904,-1222,-625,57,672
1783535055.055,105,seated_still,carpet,688,968,-16840,-1223,-609,78,672
1783535055.065,105,seated_still,carpet,680,892,-16936,-1207,-604,68,656
1783535055.075,105,seated_still,carpet,572,928,-16928,-1199,-606,65,672
1783535055.084,105,seated_still,carpet,584,884,-16972,-1199,-603,61,672
1783535055.094,105,seated_still,carpet,620,932,-16804,-1231,-610,71,656
1783535055.104,105,seated_still,carpet,596,928,-16860,-1211,-607,60,672
1783535055.114,105,seated_still,carpet,532,992,-16772,-1207,-635,76,688
1783535055.124,105,seated_still,carpet,580,864,-16908,-1205,-663,59,672
1783535055.134,106,stand_up_normal,carpet,616,1004,-16860,-1221,-632,54,656
1783535055.143,106,stand_up_normal,carpet,548,864,-17004,-1193,-616,74,640
1783535055.153,106,stand_up_normal,carpet,576,944,-16880,-1203,-614,51,656
1783535055.163,106,stand_up_normal,carpet,552,964,-16892,-1224,-592,49,640
1783535055.172,106,stand_up_normal,carpet,592,1016,-16936,-1210,-596,67,656
1783535055.182,106,stand_up_normal,carpet,544,972,-16848,-1209,-629,58,672
1783535055.191,106,stand_up_normal,carpet,644,888,-16824,-1219,-642,75,656
1783535055.201,106,stand_up_normal,carpet,644,996,-16980,-1228,-632,63,672
1783535055.211,106,stand_up_normal,carpet,648,892,-16936,-1199,-633,60,672
1783535055.220,106,stand_up_normal,carpet,544,928,-16868,-1207,-607,41,672
1783535055.230,106,stand_up_normal,carpet,660,1036,-16896,-1213,-593,36,656
1783535055.240,106,stand_up_normal,carpet,636,896,-16880,-1226,-612,59,672
1783535055.251,106,stand_up_normal,carpet,552,876,-16920,-1191,-605,19,656
1783535055.261,106,stand_up_normal,carpet,576,948,-16764,-1197,-620,25,656
1783535055.272,106,stand_up_normal,carpet,640,892,-16904,-1205,-631,12,640
1783535055.282,106,stand_up_normal,carpet,552,992,-16792,-1216,-622,46,688
1783535055.293,106,stand_up_normal,carpet,560,908,-16928,-1196,-610,48,672
1783535055.303,106,stand_up_normal,carpet,620,1040,-16892,-1211,-640,42,656
1783535055.314,106,stand_up_normal,carpet,584,956,-17044,-1216,-606,40,704
1783535055.324,106,stand_up_normal,carpet,512,920,-16952,-1199,-592,49,688
1783535055.334,106,stand_up_normal,carpet,576,976,-16744,-1203,-629,48,672
1783535055.344,106,stand_up_normal,carpet,536,908,-16948,-1213,-641,47,656
1783535055.354,106,stand_up_normal,carpet,568,972,-16900,-1217,-647,49,640
