t,chair,fmt,accX,accY,accZ,gyroX,gyroY,gyroZ,temp,stdX,stdY,stdZ,big,n,touch,tbase,peak,yawSum,yawN,up,seq,flags,rssi,is_occupied,occupied_chairs,n_occupied,block,label,target_chair,is_target,is_transition,phase_idx,t_phase_start
1785439551.985,3,sum,1200,-629,-18038,-202,212,124,-1456,13,14,12,0,100,2282,2275,67,1566,13,21,10264,7,-67,0,,0,A,empty,,0,0,0,1785439549.242
1785439551.985,4,sum,1722,-516,-16376,331,28,223,-2064,14,11,10,0,100,2122,2113,50,2633,12,19,9235,7,-62,0,,0,A,empty,,0,0,0,1785439549.242
1785439552.010,6,sum,812,-647,-16351,-321,-347,-65,-1376,12,13,14,0,100,1996,1989,63,-880,12,13,6550,7,-73,0,,0,A,empty,,0,0,0,1785439549.242
1785439552.035,7,sum,3599,614,16113,212,-177,131,-1888,12,13,15,0,100,2022,2013,73,1627,12,11,5689,7,-70,0,,0,A,empty,,0,0,0,1785439549.242
1785439552.035,1,sum,2737,-461,-19913,99,189,-113,-2256,12,13,12,0,100,2144,2123,50,-1394,12,29,14083,7,-72,0,,0,A,empty,,0,0,0,1785439549.242
1785439552.060,2,sum,-488,-311,-17059,-1260,-677,68,-2240,12,12,12,0,100,2057,2053,46,906,13,23,11298,7,-59,0,,0,A,empty,,0,0,0,1785439549.242
1785439552.111,5,sum,2114,64,-15594,22,-16,-103,-1552,11,13,13,0,100,2328,2315,57,-1339,12,17,8401,7,-62,0,,0,A,empty,,0,0,0,1785439549.242
1785439552.111,3,sum,1204,-629,-18037,-204,212,124,-1472,12,14,12,0,100,2283,2275,67,1473,12,21,10265,7,-67,0,,0,A,empty,,0,0,0,1785439549.242
1785439552.111,4,sum,1720,-520,-16384,331,27,222,-2128,14,12,11,0,100,2121,2113,50,2794,13,19,9236,7,-63,0,,0,A,empty,,0,0,0,1785439549.242
1785439552.136,6,sum,812,-645,-16354,-321,-347,-66,-1360,13,13,14,0,100,1996,1989,54,-850,13,13,6551,7,-73,0,,0,A,empty,,0,0,0,1785439549.242
1785439552.136,7,sum,3594,619,16114,211,-177,131,-1920,13,13,15,0,100,2022,2013,73,1707,13,11,5690,7,-70,0,,0,A,empty,,0,0,0,1785439549.242
1785439552.136,1,sum,2731,-460,-19914,100,189,-112,-2272,12,13,12,0,100,2143,2123,50,-1404,13,29,14084,7,-73,0,,0,A,empty,,0,0,0,1785439549.242
1785439552.186,2,sum,-484,-311,-17064,-1259,-676,69,-2240,12,12,11,0,100,2057,2053,46,889,12,23,11299,7,-60,0,,0,A,empty,,0,0,0,1785439549.242
1785439552.211,5,sum,2112,68,-15591,21,-16,-103,-1552,11,13,12,0,100,2325,2315,49,-1358,13,17,8402,7,-62,0,,0,A,empty,,0,0,0,1785439549.242
1785439552.236,3,sum,1203,-626,-18034,-204,212,123,-1472,12,13,12,0,100,2282,2275,67,1538,13,21,10266,7,-68,0,,0,A,empty,,0,0,0,1785439549.242
1785439552.236,4,sum,1726,-523,-16377,331,28,222,-2096,14,12,11,0,100,2122,2113,52,2678,12,19,9237,7,-63,0,,0,A,empty,,0,0,0,1785439549.242
1785439552.261,6,sum,813,-645,-16352,-321,-347,-67,-1424,13,13,13,0,100,1996,1989,54,-802,12,13,6552,7,-73,0,,0,A,empty,,0,0,0,1785439549.242
1785439552.283,7,sum,3591,620,16111,211,-178,131,-1904,13,13,15,0,100,2022,2013,73,1577,12,11,5691,7,-70,0,,0,A,empty,,0,0,0,1785439549.242
1785439552.283,1,sum,2734,-457,-19913,100,190,-112,-2256,12,13,12,0,100,2144,2123,50,-1333,12,29,14085,7,-74,0,,0,A,empty,,0,0,0,1785439549.242
1785439552.308,2,sum,-485,-312,-17066,-1259,-676,70,-2272,11,12,11,0,100,2058,2053,46,975,13,23,11300,7,-59,0,,0,A,empty,,0,0,0,1785439549.242
1785439552.358,5,sum,2111,73,-15594,21,-16,-104,-1536,11,14,13,0,100,2327,2315,49,-1303,12,17,8403,7,-62,0,,0,A,empty,,0,0,0,1785439549.242
1785439552.358,3,sum,1203,-622,-18024,-203,212,123,-1488,13,13,12,0,100,2282,2275,67,1452,12,21,10267,7,-68,0,,0,A,empty,,0,0,0,1785439549.242
1785439552.358,4,sum,1725,-524,-16374,331,30,222,-2096,14,12,11,0,100,2122,2113,52,2957,13,19,9238,7,-63,0,,0,A,empty,,0,0,0,1785439549.242
1785439552.383,6,sum,811,-650,-16348,-322,-348,-66,-1376,13,13,13,0,100,1996,1989,52,-793,13,13,6553,7,-73,0,,0,A,empty,,0,0,0,1785439549.242
1785439552.383,7,sum,3592,620,16117,210,-178,131,-1936,14,13,15,0,100,2021,2013,73,1697,13,11,5692,7,-70,0,,0,A,empty,,0,0,0,1785439549.242
1785439552.408,1,sum,2739,-455,-19914,100,189,-111,-2256,12,13,11,0,100,2144,2123,48,-1434,13,29,14086,7,-74,0,,0,A,empty,,0,0,0,1785439549.242
1785439552.434,2,sum,-485,-311,-17075,-1259,-675,70,-2272,11,11,10,0,100,2058,2053,46,786,12,23,11301,7,-60,0,,0,A,empty,,0,0,0,1785439549.242
1785439552.459,5,sum,2107,70,-15597,21,-15,-104,-1568,11,14,13,0,100,2325,2315,62,-1399,13,17,8404,7,-62,0,,0,A,empty,,0,0,0,1785439549.242
1785439552.484,3,sum,1204,-621,-18027,-202,212,123,-1424,12,14,12,0,100,2282,2275,67,1697,13,21,10268,7,-68,0,,0,A,empty,,0,0,0,1785439549.242
1785439552.484,4,sum,1724,-524,-16373,330,29,222,-2128,14,12,11,0,100,2122,2113,52,2725,12,19,9239,7,-63,0,,0,A,empty,,0,0,0,1785439549.242
1785439552.504,6,sum,812,-650,-16346,-322,-348,-65,-1408,12,13,13,0,100,1995,1989,52,-812,12,13,6554,7,-73,0,,0,A,empty,,0,0,0,1785439549.242
1785439552.529,7,sum,3588,620,16113,209,-177,130,-1936,13,13,16,0,100,2022,2013,73,1519,12,11,5693,7,-70,0,,0,A,empty,,0,0,0,1785439549.242
1785439552.530,1,sum,2735,-453,-19912,99,189,-111,-2256,12,13,10,0,100,2143,2123,48,-1376,12,29,14087,7,-74,0,,0,A,empty,,0,0,0,1785439549.242
1785439552.555,2,sum,-484,-314,-17071,-1260,-676,70,-2272,12,11,10,0,100,2057,2053,46,914,13,23,11302,7,-60,0,,0,A,empty,,0,0,0,1785439549.242
1785439552.605,5,sum,2107,67,-15599,21,-14,-104,-1536,12,15,13,0,100,2325,2315,62,-1276,12,17,8405,7,-62,0,,0,A,empty,,0,0,0,1785439549.242
1785439552.605,3,sum,1210,-621,-18029,-202,212,123,-1424,12,14,12,0,100,2282,2275,67,1434,12,21,10269,7,-68,0,,0,A,empty,,0,0,0,1785439549.242
1785439552.605,4,sum,1724,-529,-16368,331,30,222,-2096,13,12,11,0,100,2121,2113,52,2848,13,19,9240,7,-63,0,,0,A,empty,,0,0,0,1785439549.242
1785439552.630,6,sum,809,-649,-16344,-323,-348,-65,-1408,12,13,13,0,100,1995,1989,52,-843,13,13,6555,7,-73,0,,0,A,empty,,0,0,0,1785439549.242
1785439552.653,7,sum,3585,620,16112,212,-176,130,-1936,14,13,15,0,100,2022,2013,71,1706,13,11,5694,7,-70,0,,0,A,empty,,0,0,0,1785439549.242
1785439552.653,1,sum,2735,-452,-19916,100,189,-111,-2304,12,12,10,0,100,2143,2123,48,-1468,13,29,14088,7,-74,0,,0,A,empty,,0,0,0,1785439549.242
1785439552.678,2,sum,-481,-317,-17070,-1260,-675,70,-2272,12,12,10,0,100,2058,2053,48,840,12,23,11303,7,-60,0,,0,A,empty,,0,0,0,1785439549.242
1785439552.727,5,sum,2109,72,-15596,20,-14,-104,-1568,12,14,13,0,100,2330,2315,62,-1318,13,17,8406,7,-62,0,,0,A,empty,,0,0,0,1785439549.242
1785439552.727,3,sum,1211,-624,-18025,-201,210,122,-1488,12,14,13,0,100,2282,2275,59,1540,13,21,10270,7,-68,0,,0,A,empty,,0,0,0,1785439549.242
1785439552.752,4,sum,1723,-528,-16370,331,30,222,-2112,13,12,11,0,100,2121,2113,52,2695,12,19,9241,7,-63,0,,0,A,empty,,0,0,0,1785439549.242
1785439552.752,6,sum,810,-648,-16348,-323,-348,-66,-1376,13,12,12,0,100,1995,1989,52,-759,12,13,6556,7,-74,0,,0,A,empty,,0,0,0,1785439549.242
1785439552.777,7,sum,3582,616,16110,212,-176,131,-1920,13,12,15,0,100,2022,2013,71,1629,12,11,5695,7,-71,0,,0,A,empty,,0,0,0,1785439549.242
1785439552.777,1,sum,2738,-452,-19916,101,189,-111,-2256,13,12,10,0,100,2144,2123,56,-1325,12,29,14089,7,-74,0,,0,A,empty,,0,0,0,1785439549.242
1785439552.801,2,sum,-483,-317,-17070,-1260,-675,70,-2288,12,12,11,0,100,2057,2053,48,912,13,23,11304,7,-59,0,,0,A,empty,,0,0,0,1785439549.242
1785439552.851,5,sum,2108,72,-15601,21,-15,-105,-1504,11,14,13,0,100,2325,2315,62,-1205,12,17,8407,7,-62,0,,0,A,empty,,0,0,0,1785439549.242
1785439552.852,3,sum,1211,-624,-18021,-201,210,121,-1472,13,15,12,0,100,2283,2275,59,1482,12,21,10271,7,-68,0,,0,A,empty,,0,0,0,1785439549.242
1785439552.877,4,sum,1720,-532,-16371,330,30,222,-2112,12,12,11,0,100,2120,2113,52,2877,13,19,9242,7,-62,0,,0,A,empty,,0,0,0,1785439549.242
1785439552.877,6,sum,809,-647,-16346,-323,-347,-67,-1360,13,12,12,0,100,1995,1989,54,-970,13,13,6557,7,-73,0,,0,A,empty,,0,0,0,1785439549.242
1785439552.902,7,sum,3576,615,16115,212,-176,131,-1920,14,12,14,0,100,2022,2013,71,1654,13,11,5696,7,-70,0,,0,A,empty,,0,0,0,1785439549.242
1785439552.902,1,sum,2743,-453,-19919,100,189,-112,-2240,14,12,10,0,100,2142,2123,56,-1474,13,29,14090,7,-74,0,,0,A,empty,,0,0,0,1785439549.242
1785439552.927,2,sum,-478,-318,-17067,-1260,-674,70,-2288,13,11,11,0,100,2057,2053,48,827,12,23,11305,7,-60,0,,0,A,empty,,0,0,0,1785439549.242
1785439552.977,5,sum,2113,67,-15600,21,-14,-105,-1536,13,15,13,0,100,2325,2315,62,-1344,13,17,8408,7,-62,0,,0,A,empty,,0,0,0,1785439549.242
1785439552.977,3,sum,1208,-625,-18016,-201,210,121,-1440,13,14,12,0,100,2282,2275,59,1582,13,21,10272,7,-68,0,,0,A,empty,,0,0,0,1785439549.242
1785439553.001,4,sum,1719,-533,-16378,330,31,222,-2096,11,12,11,0,100,2120,2113,52,2708,12,19,9243,7,-64,0,,0,A,empty,,0,0,0,1785439549.242
1785439553.001,6,sum,807,-646,-16350,-324,-348,-67,-1360,12,12,12,0,100,1995,1989,54,-880,12,13,6558,7,-73,0,,0,A,empty,,0,0,0,1785439549.242
1785439553.026,7,sum,3576,616,16116,212,-177,130,-1920,14,12,14,0,100,2022,2013,59,1604,12,11,5697,7,-71,0,,0,A,empty,,0,0,0,1785439549.242
1785439553.026,1,sum,2741,-454,-19915,100,188,-111,-2288,14,12,10,0,100,2142,2123,56,-1325,12,29,14091,7,-74,0,,0,A,empty,,0,0,0,1785439549.242
1785439553.051,2,sum,-475,-321,-17067,-1261,-674,70,-2256,13,12,11,0,100,2058,2053,48,869,13,23,11306,7,-59,0,,0,A,empty,,0,0,0,1785439549.242
1785439553.102,5,sum,2111,62,-15589,21,-13,-103,-1536,14,15,13,0,100,2327,2315,62,-1185,12,17,8409,7,-62,0,,0,A,empty,,0,0,0,1785439549.242
1785439553.102,3,sum,1206,-623,-18017,-201,209,122,-1456,12,15,12,0,100,2282,2275,59,1497,12,21,10273,7,-67,0,,0,A,empty,,0,0,0,1785439549.242
1785439553.127,4,sum,1720,-532,-16368,331,32,224,-2096,12,12,11,0,100,2120,2113,56,2942,13,19,9244,7,-62,0,,0,A,empty,,0,0,0,1785439549.242
1785439553.127,6,sum,808,-649,-16348,-324,-349,-67,-1376,12,13,11,0,100,1996,1989,55,-914,13,13,6559,7,-73,0,,0,A,empty,,0,0,0,1785439549.242
1785439553.153,7,sum,3582,614,16115,212,-176,130,-1920,13,12,14,0,100,2022,2013,59,1653,13,11,5698,7,-71,0,,0,A,empty,,0,0,0,1785439549.242
1785439553.153,1,sum,2742,-461,-19919,100,188,-112,-2272,14,13,11,0,100,2142,2123,56,-1514,13,29,14092,7,-74,0,,0,A,empty,,0,0,0,1785439549.242
1785439553.178,2,sum,-477,-323,-17068,-1261,-675,69,-2288,13,11,11,0,100,2058,2053,48,811,12,23,11307,7,-59,0,,0,A,empty,,0,0,0,1785439549.242
1785439553.228,5,sum,2114,64,-15593,21,-14,-103,-1536,14,15,13,0,100,2326,2315,62,-1360,13,17,8410,7,-62,0,,0,A,empty,,0,0,0,1785439549.242
1785439553.228,3,sum,1206,-625,-18014,-200,210,123,-1456,12,16,12,0,100,2281,2275,59,1633,13,21,10274,7,-68,0,,0,A,empty,,0,0,0,1785439549.242
1785439553.252,4,sum,1717,-526,-16372,331,31,224,-2128,12,13,10,0,100,2120,2113,59,2709,12,19,9245,7,-64,0,,0,A,empty,,0,0,0,1785439549.242
1785439553.252,6,sum,806,-649,-16354,-324,-348,-67,-1376,12,13,11,0,100,1995,1989,55,-767,12,13,6560,7,-73,0,,0,A,empty,,0,0,0,1785439549.242
1785439553.272,7,sum,3580,612,16117,212,-176,130,-1936,14,12,14,0,100,2022,2013,59,1560,12,11,5699,7,-71,0,,0,A,empty,,0,0,0,1785439549.242
1785439553.273,1,sum,2740,-463,-19918,101,187,-113,-2288,14,13,11,0,100,2144,2123,56,-1401,12,29,14093,7,-74,0,,0,A,empty,,0,0,0,1785439549.242
1785439553.298,2,sum,-477,-323,-17067,-1261,-675,68,-2304,13,12,12,0,100,2057,2053,48,903,13,23,11308,7,-60,0,,0,A,empty,,0,0,0,1785439549.242
1785439553.344,5,sum,2115,65,-15586,21,-14,-104,-1536,14,14,12,0,100,2325,2315,62,-1325,12,17,8411,7,-62,0,,0,A,empty,,0,0,0,1785439549.242
1785439553.369,3,sum,1206,-630,-18021,-201,210,123,-1472,12,16,12,0,100,2282,2275,59,1466,12,21,10275,7,-68,0,,0,A,empty,,0,0,0,1785439549.242
1785439553.369,4,sum,1716,-522,-16366,330,30,224,-2128,11,13,11,0,100,2121,2113,59,2917,13,19,9246,7,-63,0,,0,A,empty,,0,0,0,1785439549.242
1785439553.391,6,sum,807,-646,-16352,-323,-348,-68,-1360,12,13,11,0,100,1993,1989,55,-876,13,13,6561,7,-73,0,,0,A,empty,,0,0,0,1785439549.242
1785439553.391,7,sum,3579,613,16116,212,-177,130,-1872,14,12,14,0,100,2022,2013,59,1704,13,11,5700,7,-71,0,,0,A,empty,,0,0,0,1785439549.242
1785439553.391,1,sum,2736,-460,-19916,102,189,-113,-2272,15,14,12,0,100,2144,2123,56,-1509,13,29,14094,7,-75,0,,0,A,empty,,0,0,0,1785439549.242
1785439553.441,2,sum,-477,-323,-17058,-1263,-675,68,-2240,14,13,13,0,100,2057,2053,68,750,12,23,11309,7,-60,0,,0,A,empty,,0,0,0,1785439549.242
1785439553.466,5,sum,2117,69,-15582,22,-14,-103,-1536,14,13,12,0,100,2327,2315,55,-1341,13,17,8412,7,-62,0,,0,A,empty,,0,0,0,1785439549.242
1785439553.467,3,sum,1201,-630,-18022,-201,211,122,-1440,13,16,12,0,100,2282,2275,59,1598,13,21,10276,7,-67,0,,0,A,empty,,0,0,0,1785439549.242
1785439553.491,4,sum,1719,-525,-16366,330,30,223,-2112,11,13,10,0,100,2121,2113,59,2661,12,19,9247,7,-64,0,,0,A,empty,,0,0,0,1785439549.242
1785439553.514,6,sum,806,-645,-16357,-324,-349,-67,-1360,13,13,11,0,100,1993,1989,55,-749,12,13,6562,7,-73,0,,0,A,empty,,0,0,0,1785439549.242
1785439553.514,7,sum,3580,614,16120,213,-178,131,-1920,13,12,13,0,100,2022,2013,59,1604,12,11,5701,7,-70,0,,0,A,empty,,0,0,0,1785439549.242
1785439553.514,1,sum,2737,-460,-19907,102,189,-113,-2256,14,14,12,0,100,2144,2123,56,-1310,12,29,14095,7,-74,0,,0,A,empty,,0,0,0,1785439549.242
1785439553.562,2,sum,-475,-327,-17053,-1262,-675,67,-2240,14,12,13,0,100,2057,2053,68,801,13,23,11310,7,-59,0,,0,A,empty,,0,0,0,1785439549.242
1785439553.610,5,sum,2113,73,-15582,22,-15,-103,-1520,13,13,12,0,100,2325,2315,55,-1264,12,17,8413,7,-63,0,,0,A,empty,,0,0,0,1785439549.242
1785439553.610,3,sum,1196,-629,-18022,-202,211,123,-1472,14,15,12,0,100,2282,2275,59,1535,12,21,10277,7,-68,0,,0,A,empty,,0,0,0,1785439549.242
1785439553.610,4,sum,1719,-523,-16369,330,29,224,-2112,12,13,10,0,100,2122,2113,59,2938,13,19,9248,7,-62,0,,0,A,empty,,0,0,0,1785439549.242
1785439553.635,6,sum,805,-645,-16359,-323,-349,-67,-1392,13,13,12,0,100,1996,1989,55,-809,13,13,6563,7,-73,0,,0,A,empty,,0,0,0,1785439549.242
1785439553.635,7,sum,3584,613,16120,211,-178,130,-1936,13,12,13,0,100,2022,2013,59,1687,13,11,5702,7,-70,0,,0,A,empty,,0,0,0,1785439549.242
1785439553.635,1,sum,2735,-462,-19908,102,190,-113,-2304,14,15,12,0,100,2144,2123,56,-1473,13,29,14096,7,-74,0,,0,A,empty,,0,0,0,1785439549.242
1785439553.685,2,sum,-479,-328,-17051,-1262,-677,66,-2272,14,12,13,0,100,2057,2053,68,809,12,23,11311,7,-59,0,,0,A,empty,,0,0,0,1785439549.242
1785439553.731,5,sum,2113,65,-15583,22,-16,-103,-1504,13,14,12,0,100,2329,2315,55,-1285,13,17,8414,7,-62,0,,0,A,empty,,0,0,0,1785439549.242
1785439553.731,3,sum,1196,-628,-18026,-202,212,123,-1472,14,14,12,0,100,2282,2275,57,1604,13,21,10278,7,-68,0,,0,A,empty,,0,0,0,1785439549.242
1785439553.756,4,sum,1718,-527,-16368,330,29,224,-2112,12,14,10,0,100,2122,2113,59,2711,12,19,9249,7,-63,0,,0,A,empty,,0,0,0,1785439549.242
1785439553.756,6,sum,802,-643,-16360,-322,-349,-67,-1376,12,14,12,0,100,1993,1989,55,-777,12,13,6564,7,-73,0,,0,A,empty,,0,0,0,1785439549.242
1785439553.782,7,sum,3587,617,16128,210,-178,130,-1920,13,12,12,0,100,2022,2013,58,1584,12,11,5703,7,-70,0,,0,A,empty,,0,0,0,1785439549.242
1785439553.782,1,sum,2736,-462,-19909,101,190,-114,-2288,14,15,12,0,100,2144,2123,54,-1405,12,29,14097,7,-73,0,,0,A,empty,,0,0,0,1785439549.242
1785439553.804,2,sum,-478,-326,-17053,-1262,-676,65,-2256,13,13,13,0,100,2057,2053,68,812,13,23,11312,7,-60,0,,0,A,empty,,0,0,0,1785439549.242
1785439553.854,5,sum,2116,66,-15579,22,-16,-102,-1536,14,14,13,0,100,2325,2315,55,-1177,12,17,8415,7,-62,0,,0,A,empty,,0,0,0,1785439549.242
1785439553.854,3,sum,1196,-626,-18027,-203,211,123,-1456,14,14,12,0,100,2282,2275,57,1475,12,21,10279,7,-68,0,,0,A,empty,,0,0,0,1785439549.242
1785439553.879,4,sum,1714,-526,-16370,331,28,225,-2096,13,14,10,0,100,2122,2113,59,2963,13,19,9250,7,-62,0,,0,A,empty,,0,0,0,1785439549.242
1785439553.879,6,sum,801,-642,-16362,-322,-349,-65,-1376,12,14,12,0,100,1996,1989,55,-749,13,13,6565,7,-73,0,,0,A,empty,,0,0,0,1785439549.242
1785439553.903,7,sum,3592,613,16120,210,-178,130,-1920,13,13,13,0,100,2022,2013,58,1669,13,11,5704,7,-71,0,,0,A,empty,,0,0,0,1785439549.242
1785439553.903,1,sum,2730,-461,-19906,101,190,-114,-2272,14,16,12,0,100,2144,2123,54,-1487,13,29,14098,7,-73,0,,0,A,empty,,0,0,0,1785439549.242
1785439553.929,2,sum,-481,-325,-17055,-1261,-677,65,-2272,13,13,13,0,100,2057,2053,68,792,12,23,11313,7,-60,0,,0,A,empty,,0,0,0,1785439549.242
1785439553.979,5,sum,2112,74,-15576,22,-16,-102,-1552,12,12,13,0,100,2326,2315,53,-1350,13,17,8416,7,-63,0,,0,A,empty,,0,0,0,1785439549.242
1785439553.979,3,sum,1196,-625,-18035,-203,212,124,-1488,14,14,11,0,100,2282,2275,57,1611,13,21,10280,7,-68,0,,0,A,empty,,0,0,0,1785439549.242
1785439554.001,4,sum,1712,-524,-16360,330,28,225,-2096,12,14,11,0,100,2122,2113,59,2747,12,19,9251,7,-64,0,,0,A,empty,,0,0,0,1785439549.242
1785439554.001,6,sum,808,-642,-16360,-320,-349,-63,-1376,13,14,11,0,100,1996,1989,55,-719,12,13,6566,7,-73,0,,0,A,empty,,0,0,0,1785439549.242
1785439554.026,7,sum,3591,613,16122,210,-178,130,-1920,13,13,14,0,100,2022,2013,61,1586,12,11,5705,7,-70,0,,0,A,empty,,0,0,0,1785439549.242
1785439554.026,1,sum,2727,-462,-19904,100,190,-114,-2256,13,16,12,0,100,2143,2123,55,-1397,12,29,14099,7,-72,0,,0,A,empty,,0,0,0,1785439549.242
1785439554.051,2,sum,-482,-320,-17049,-1261,-677,65,-2256,13,13,14,0,100,2057,2053,68,863,13,23,11314,7,-59,0,,0,A,empty,,0,0,0,1785439549.242
1785439554.102,5,sum,2113,78,-15584,22,-16,-102,-1552,12,12,13,0,100,2325,2315,53,-1188,12,17,8417,7,-62,0,,0,A,empty,,0,0,0,1785439549.242
1785439554.102,3,sum,1197,-625,-18034,-203,213,124,-1440,14,14,11,0,100,2283,2275,57,1545,12,21,10281,7,-68,0,,0,A,empty,,0,0,0,1785439549.242
1785439554.127,4,sum,1711,-524,-16362,330,27,225,-2096,12,13,11,0,100,2122,2113,59,2889,13,19,9252,7,-63,0,,0,A,empty,,0,0,0,1785439549.242
1785439554.127,6,sum,803,-644,-16363,-322,-348,-63,-1376,13,13,12,0,100,1994,1989,52,-877,13,13,6567,7,-73,0,,0,A,empty,,0,0,0,1785439549.242
1785439554.152,7,sum,3587,612,16122,210,-178,130,-1888,14,13,14,0,100,2022,2013,61,1646,13,11,5706,7,-70,0,,0,A,empty,,0,0,0,1785439549.242
1785439554.153,1,sum,2728,-457,-19897,101,190,-114,-2272,13,16,12,0,100,2143,2123,55,-1440,13,29,14100,7,-71,0,,0,A,empty,,0,0,0,1785439549.242
1785439554.177,2,sum,-482,-321,-17047,-1260,-676,65,-2256,13,13,14,0,100,2058,2053,68,775,12,23,11315,7,-60,0,,0,A,empty,,0,0,0,1785439549.242
1785439554.227,5,sum,2113,76,-15582,23,-16,-102,-1520,12,12,13,0,100,2325,2315,54,-1360,13,17,8418,7,-62,0,,0,A,empty,,0,0,0,1785439549.242
1785439554.227,3,sum,1197,-624,-18037,-202,213,124,-1472,14,13,11,0,100,2282,2275,57,1620,13,21,10282,7,-67,0,,0,A,empty,,0,0,0,1785439549.242
1785439554.253,4,sum,1712,-524,-16358,330,27,224,-2128,12,12,11,0,100,2122,2113,53,2639,12,19,9253,7,-63,0,,0,A,empty,,0,0,0,1785439549.242
1785439554.253,6,sum,808,-645,-16357,-321,-349,-62,-1392,13,13,13,0,100,1995,1989,52,-690,12,13,6568,7,-73,0,,0,A,empty,,0,0,0,1785439549.242
1785439554.278,7,sum,3587,613,16118,210,-179,130,-1920,14,14,14,0,100,2022,2013,61,1541,12,11,5707,7,-69,0,,0,A,empty,,0,0,0,1785439549.242
1785439554.278,1,sum,2731,-457,-19903,100,191,-112,-2288,12,16,12,0,100,2143,2123,57,-1271,12,29,14101,7,-71,0,,0,A,empty,,0,0,0,1785439549.242
1785439554.302,2,sum,-484,-324,-17049,-1261,-676,64,-2272,14,13,13,0,100,2057,2053,68,849,13,23,11316,7,-59,0,,0,A,empty,,0,0,0,1785439549.242
1785439554.352,5,sum,2112,75,-15590,23,-17,-103,-1520,12,12,13,0,100,2325,2315,54,-1335,12,17,8419,7,-62,0,,0,A,empty,,0,0,0,1785439549.242
1785439554.353,3,sum,1196,-622,-18033,-203,213,125,-1456,15,13,12,0,100,2282,2275,56,1525,12,21,10283,7,-67,0,,0,A,empty,,0,0,0,1785439549.242
1785439554.378,4,sum,1715,-529,-16367,332,28,224,-2096,12,12,11,0,100,2122,2113,53,2870,13,19,9254,7,-63,0,,0,A,empty,,0,0,0,1785439549.242
1785439554.378,6,sum,811,-648,-16355,-321,-348,-61,-1376,12,14,12,0,100,1996,1989,58,-809,13,13,6569,7,-73,0,,0,A,empty,,0,0,0,1785439549.242
1785439554.402,7,sum,3587,612,16122,210,-179,129,-1888,14,14,14,0,100,2022,2013,61,1670,13,11,5708,7,-69,0,,0,A,empty,,0,0,0,1785439549.242
1785439554.402,1,sum,2735,-460,-19905,100,190,-112,-2272,12,15,11,0,100,2143,2123,57,-1447,13,29,14102,7,-71,0,,0,A,empty,,0,0,0,1785439549.242
1785439554.427,2,sum,-484,-326,-17052,-1259,-676,64,-2272,13,13,12,0,100,2057,2053,54,781,12,23,11317,7,-59,0,,0,A,empty,,0,0,0,1785439549.242
1785439554.477,5,sum,2113,72,-15587,22,-16,-103,-1552,12,13,13,0,100,2327,2315,54,-1388,13,17,8420,7,-63,0,,0,A,empty,,0,0,0,1785439549.242
1785439554.477,3,sum,1201,-620,-18028,-204,212,126,-1488,14,12,13,0,100,2282,2275,56,1690,13,21,10284,7,-67,0,,0,A,empty,,0,0,0,1785439549.242
1785439554.499,4,sum,1712,-525,-16370,332,28,224,-2096,12,12,10,0,100,2121,2113,53,2718,12,19,9255,7,-63,0,,0,A,empty,,0,0,0,1785439549.242
1785439554.499,6,sum,815,-649,-16359,-321,-349,-62,-1376,12,14,12,0,100,1994,1989,58,-803,12,13,6570,7,-74,0,,0,A,empty,,0,0,0,1785439549.242
1785439554.524,7,sum,3593,607,16119,210,-179,128,-1936,14,13,15,0,100,2021,2013,61,1488,12,11,5709,7,-70,0,,0,A,empty,,0,0,0,1785439549.242
1785439554.524,1,sum,2737,-458,-19909,101,189,-112,-2256,13,15,11,0,100,2143,2123,57,-1379,12,29,14103,7,-71,0,,0,A,empty,,0,0,0,1785439549.242
1785439554.549,2,sum,-485,-322,-17061,-1259,-675,66,-2272,12,13,13,0,100,2057,2053,47,936,13,23,11318,7,-59,0,,0,A,empty,,0,0,0,1785439549.242
1785439554.600,5,sum,2113,69,-15587,23,-15,-103,-1536,12,13,13,0,100,2325,2315,54,-1306,12,17,8421,7,-63,0,,0,A,empty,,0,0,0,1785439549.242
1785439554.600,3,sum,1204,-618,-18026,-204,213,126,-1472,13,14,13,0,100,2282,2275,56,1577,12,21,10285,7,-67,0,,0,A,empty,,0,0,0,1785439549.242
1785439554.625,4,sum,1714,-524,-16372,332,28,224,-2112,12,12,10,0,100,2122,2113,53,2866,13,19,9256,7,-63,0,,0,A,empty,,0,0,0,1785439549.242
1785439554.625,6,sum,819,-648,-16360,-321,-349,-63,-1408,12,15,12,0,100,1993,1989,58,-886,13,13,6571,7,-74,0,,0,A,empty,,0,0,0,1785439549.242
1785439554.650,1,sum,2737,-457,-19908,100,188,-112,-2272,14,14,11,0,100,2144,2123,57,-1385,13,29,14104,7,-70,0,,0,A,empty,,0,0,0,1785439549.242
1785439554.650,7,sum,3591,608,16114,210,-179,128,-1904,14,14,15,0,100,2022,2013,61,1654,13,11,5710,7,-71,0,,0,A,empty,,0,0,0,1785439549.242
1785439554.675,2,sum,-483,-321,-17063,-1259,-675,66,-2256,12,13,14,0,100,2057,2053,47,819,12,23,11319,7,-60,0,,0,A,empty,,0,0,0,1785439549.242
