t,chair,accX,accY,accZ,gyroX,gyroY,gyroZ,temp,stdX,stdY,stdZ,big,n,touch,tbase,up,seq,flags,rssi,is_occupied,occupied_chairs,n_occupied,block,label,target_chair,is_target,is_transition,phase_idx,t_phase_start
1785363107.418,1,5991,14791,435,96,165,-97,-2208,27,65,18,0,100,2162,2128,157,9856,7,-59,1,1,1,D,seated_still_short,1,1,0,58,1785363105.951
1785363107.490,4,1608,9,-16296,325,27,230,-1920,10,12,10,0,100,2122,2099,59,28363,7,-66,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363107.515,3,1978,250,-17905,-193,207,116,-896,14,15,13,0,100,2030,2013,60,29257,7,-50,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363107.515,6,5254,12454,9412,-323,-323,-63,-864,19,15,13,0,100,1997,1979,55,26655,7,-66,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363107.515,5,1718,-411,-15686,74,-14,-127,-1408,10,10,10,0,100,2326,2303,57,27494,7,-70,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363107.515,2,521,1398,-16959,-1246,-669,56,-2176,11,11,11,0,100,2056,2034,144,3778,7,-50,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363107.540,1,5990,14791,436,98,171,-95,-2224,26,64,18,0,100,2162,2128,157,9857,7,-59,1,1,1,D,seated_still_short,1,1,0,58,1785363105.951
1785363107.615,4,1608,13,-16293,325,27,230,-1920,10,12,10,0,100,2122,2099,59,28364,7,-67,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363107.615,7,1173,230,-16410,244,-160,156,-2064,13,14,12,0,100,2028,2019,34,16340,7,-60,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363107.615,3,1982,252,-17915,-192,206,117,-896,14,15,13,0,100,2030,2013,60,29258,7,-50,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363107.641,6,5255,12455,9412,-323,-323,-64,-880,20,14,14,0,100,1995,1979,55,26656,7,-66,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363107.641,5,1717,-405,-15682,75,-13,-127,-1424,10,10,11,0,100,2329,2303,57,27495,7,-70,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363107.641,2,519,1396,-16957,-1246,-668,57,-2128,11,11,11,0,100,2055,2034,144,3779,7,-50,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363107.663,1,5989,14791,434,96,167,-96,-2176,25,62,18,0,100,2162,2128,157,9858,7,-59,1,1,1,D,seated_still_short,1,1,0,58,1785363105.951
1785363107.738,4,1610,14,-16295,326,27,229,-1920,11,12,11,0,100,2122,2099,59,28365,7,-67,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363107.763,7,1175,230,-16406,244,-160,156,-2016,12,14,12,0,100,2027,2019,34,16341,7,-60,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363107.763,3,1981,251,-17907,-193,207,117,-896,14,14,13,0,100,2030,2013,60,29259,7,-51,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363107.763,6,5257,12454,9421,-323,-323,-65,-880,20,14,14,0,100,1996,1979,55,26657,7,-66,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363107.763,5,1716,-407,-15681,75,-14,-126,-1424,10,11,10,0,100,2326,2303,57,27496,7,-70,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363107.763,2,517,1400,-16956,-1246,-668,56,-2144,11,11,11,0,100,2055,2034,144,3780,7,-51,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363107.812,1,5988,14789,442,90,153,-99,-2208,28,72,19,0,100,2162,2128,157,9859,7,-59,1,1,1,D,seated_still_short,1,1,0,58,1785363105.951
1785363107.858,4,1615,14,-16288,326,26,229,-1920,11,12,11,0,100,2122,2099,59,28366,7,-66,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363107.882,7,1176,224,-16400,244,-159,156,-2032,12,13,12,0,100,2028,2019,34,16342,7,-60,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363107.882,3,1982,249,-17908,-191,206,118,-896,14,14,13,0,100,2030,2013,60,29260,7,-50,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363107.882,6,5266,12454,9431,-324,-323,-65,-896,20,14,14,0,100,1998,1979,55,26658,7,-67,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363107.903,2,512,1401,-16962,-1246,-669,56,-2144,12,11,11,0,100,2057,2034,144,3781,7,-51,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363107.928,1,5991,14783,437,84,131,-105,-2176,35,87,23,0,100,2162,2128,157,9860,7,-59,1,1,1,D,seated_still_short,1,1,0,58,1785363105.951
1785363108.001,4,1615,15,-16289,326,26,228,-1920,11,11,11,0,100,2122,2099,59,28367,7,-66,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363108.001,7,1180,221,-16395,244,-158,156,-2016,12,14,13,0,100,2028,2019,34,16343,7,-60,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363108.001,3,1988,246,-17910,-191,206,119,-864,14,15,12,0,100,2030,2013,60,29261,7,-51,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363108.001,6,5270,12453,9437,-324,-324,-65,-880,20,14,13,0,100,1998,1979,55,26659,7,-66,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363108.026,5,1712,-404,-15678,73,-13,-126,-1408,10,11,10,0,100,2328,2303,57,27498,7,-70,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363108.026,2,512,1402,-16959,-1246,-669,57,-2176,12,12,11,0,100,2057,2034,144,3782,7,-51,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363108.050,1,5998,14786,433,87,142,-103,-2160,33,78,22,0,100,2163,2128,157,9861,7,-59,1,1,1,D,seated_still_short,1,1,0,58,1785363105.951
1785363108.125,4,1614,15,-16293,326,27,228,-1920,11,10,10,0,100,2122,2099,59,28368,7,-67,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363108.125,7,1180,218,-16393,244,-158,158,-2080,12,14,13,0,100,2028,2019,34,16344,7,-60,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363108.125,3,1988,247,-17911,-190,206,119,-896,13,14,12,0,100,2030,2013,60,29262,7,-51,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363108.125,6,5270,12454,9430,-323,-325,-64,-896,19,14,14,0,100,1998,1979,55,26660,7,-66,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363108.150,5,1710,-406,-15677,74,-13,-125,-1424,10,11,10,0,100,2326,2303,57,27499,7,-70,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363108.150,2,514,1398,-16959,-1248,-668,58,-2144,12,12,11,0,100,2056,2034,144,3783,7,-50,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363108.175,1,6000,14783,437,90,154,-100,-2192,34,80,22,0,100,2163,2128,157,9862,7,-59,1,1,1,D,seated_still_short,1,1,0,58,1785363105.951
1785363108.251,4,1614,11,-16295,326,27,229,-1920,11,9,11,0,100,2122,2099,59,28369,7,-66,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363108.251,7,1180,222,-16395,244,-159,157,-2048,13,14,13,0,100,2028,2019,34,16345,7,-60,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363108.251,3,1989,246,-17908,-191,207,118,-864,13,13,13,0,100,2029,2013,60,29263,7,-50,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363108.251,6,5269,12457,9434,-323,-326,-65,-832,19,14,15,0,100,1998,1979,55,26661,7,-66,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363108.274,5,1712,-401,-15678,74,-14,-124,-1456,11,12,10,0,100,2328,2303,57,27500,7,-69,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363108.274,2,518,1401,-16960,-1248,-668,59,-2160,12,12,11,0,100,2056,2034,144,3784,7,-51,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363108.299,1,5998,14784,438,90,153,-100,-2240,34,79,22,0,100,2162,2128,157,9863,7,-59,1,1,1,D,seated_still_short,1,1,0,58,1785363105.951
1785363108.374,4,1613,13,-16290,326,27,229,-1904,11,10,11,0,100,2122,2099,59,28370,7,-66,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363108.374,7,1174,222,-16393,243,-159,156,-2048,12,14,14,0,100,2028,2019,34,16346,7,-61,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363108.374,3,1993,244,-17903,-189,206,119,-896,13,13,12,0,100,2030,2013,60,29264,7,-50,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363108.374,6,5264,12454,9440,-324,-327,-66,-848,19,15,14,0,100,1998,1979,55,26662,7,-67,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363108.399,5,1715,-401,-15679,74,-15,-124,-1424,10,12,11,0,100,2327,2303,57,27501,7,-70,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363108.399,2,518,1397,-16960,-1248,-668,59,-2144,13,12,12,0,100,2056,2034,144,3785,7,-51,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363108.424,1,5994,14786,433,86,147,-102,-2208,33,78,21,0,100,2162,2128,157,9864,7,-59,1,1,1,D,seated_still_short,1,1,0,58,1785363105.951
1785363108.499,4,1612,13,-16284,326,27,229,-1904,11,10,11,0,100,2122,2099,59,28371,7,-66,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363108.499,7,1172,221,-16391,243,-158,157,-2016,12,13,13,0,100,2028,2019,34,16347,7,-60,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363108.499,3,1996,244,-17909,-190,205,118,-864,13,14,12,0,100,2030,2013,60,29265,7,-51,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363108.524,5,1710,-400,-15680,74,-15,-125,-1392,11,12,10,0,100,2328,2303,57,27502,7,-70,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363108.524,2,518,1402,-16957,-1249,-667,58,-2160,13,11,12,0,100,2057,2034,144,3786,7,-51,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363108.549,1,5996,14786,431,82,128,-107,-2176,35,82,22,0,100,2163,2128,157,9865,7,-59,1,1,1,D,seated_still_short,1,1,0,58,1785363105.951
1785363108.625,4,1612,11,-16279,326,27,229,-1936,12,10,10,0,100,2122,2099,59,28372,7,-66,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363108.625,7,1173,220,-16392,243,-157,156,-2032,13,13,13,0,100,2028,2019,34,16348,7,-60,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363108.625,3,1996,244,-17902,-190,206,118,-864,13,14,12,0,100,2031,2013,60,29266,7,-50,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363108.625,6,5254,12453,9435,-324,-328,-67,-832,17,15,14,0,100,1998,1979,55,26664,7,-66,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363108.650,5,1708,-404,-15684,74,-16,-125,-1424,10,12,11,0,100,2330,2303,57,27503,7,-70,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363108.650,2,521,1399,-16964,-1249,-666,58,-2176,13,11,12,0,100,2056,2034,144,3787,7,-51,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363108.675,1,5996,14785,434,83,127,-105,-2192,37,84,25,0,100,2163,2128,157,9866,7,-59,1,1,1,D,seated_still_short,1,1,0,58,1785363105.951
1785363108.750,4,1612,6,-16281,325,26,230,-1920,11,9,10,0,100,2122,2099,59,28373,7,-67,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363108.750,7,1173,221,-16389,242,-156,156,-2048,13,12,13,0,100,2027,2019,34,16349,7,-60,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363108.750,3,1996,246,-17905,-190,206,118,-864,14,15,12,0,100,2031,2013,60,29267,7,-51,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363108.750,6,5254,12453,9432,-323,-328,-67,-864,17,16,14,0,100,1997,1979,55,26665,7,-66,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363108.775,5,1704,-405,-15686,74,-16,-126,-1424,10,12,11,0,100,2331,2303,57,27504,7,-70,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363108.775,2,522,1397,-16963,-1249,-667,59,-2160,13,11,12,0,100,2057,2034,144,3788,7,-51,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363108.800,1,6000,14784,420,91,145,-99,-2176,39,84,27,0,100,2162,2128,157,9867,7,-58,1,1,1,D,seated_still_short,1,1,0,58,1785363105.951
1785363108.875,4,1608,7,-16277,326,27,230,-1920,11,9,10,0,100,2123,2099,59,28374,7,-67,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363108.875,7,1173,224,-16389,242,-156,155,-2032,13,12,13,0,100,2027,2019,34,16350,7,-60,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363108.876,3,1997,245,-17903,-191,206,118,-880,14,15,12,0,100,2030,2013,60,29268,7,-51,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363108.876,6,5253,12455,9425,-324,-329,-66,-880,17,15,13,0,100,1996,1979,55,26666,7,-66,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363108.901,5,1703,-404,-15690,74,-16,-127,-1392,11,11,12,0,100,2328,2303,57,27505,7,-70,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363108.901,2,524,1397,-16959,-1249,-666,58,-2144,13,11,12,0,100,2057,2034,144,3789,7,-50,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363108.924,1,5996,14786,425,102,168,-94,-2176,35,64,23,0,100,2163,2128,157,9868,7,-61,1,1,1,D,seated_still_short,1,1,0,58,1785363105.951
1785363109.000,4,1606,4,-16276,326,27,230,-1920,10,9,9,0,100,2123,2099,59,28375,7,-67,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363109.000,7,1169,228,-16392,242,-157,157,-2016,12,12,13,0,100,2028,2019,34,16351,7,-61,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363109.000,3,1994,243,-17907,-191,206,118,-880,14,14,13,0,100,2031,2013,60,29269,7,-51,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363109.000,6,5249,12453,9424,-323,-328,-67,-864,17,15,14,0,100,1997,1979,55,26667,7,-65,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363109.025,5,1702,-404,-15693,75,-16,-127,-1408,11,12,12,0,100,2326,2303,57,27506,7,-71,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363109.025,2,522,1396,-16956,-1249,-666,57,-2176,13,11,12,0,100,2056,2034,144,3790,7,-50,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363109.050,1,5992,14778,427,109,176,-94,-2224,60,63,23,0,100,2163,2128,157,9869,7,-60,1,1,1,D,seated_still_short,1,1,0,58,1785363105.951
1785363109.125,4,1608,4,-16276,326,27,230,-1904,10,9,10,0,100,2123,2099,59,28376,7,-67,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363109.125,7,1170,232,-16393,242,-156,155,-2000,12,11,13,0,100,2028,2019,34,16352,7,-61,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363109.125,3,1994,241,-17905,-191,206,118,-912,14,15,13,0,100,2031,2013,60,29270,7,-50,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363109.125,6,5247,12454,9427,-325,-328,-68,-880,17,16,13,0,100,1996,1979,55,26668,7,-65,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363109.150,5,1707,-403,-15688,74,-16,-126,-1424,12,12,11,0,100,2325,2303,57,27507,7,-70,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363109.150,2,521,1398,-16958,-1248,-667,57,-2176,13,11,11,0,100,2056,2034,144,3791,7,-51,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363109.175,1,5987,14785,426,119,205,-90,-2192,107,119,31,0,100,2161,2128,157,9870,7,-59,1,1,1,D,seated_still_short,1,1,0,58,1785363105.951
1785363109.243,4,1608,6,-16278,326,28,229,-1936,10,10,9,0,100,2123,2099,59,28377,7,-66,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363109.243,7,1172,226,-16392,241,-156,155,-2032,13,11,12,0,100,2028,2019,34,16353,7,-60,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363109.243,3,1990,244,-17911,-191,207,119,-912,14,15,12,0,100,2032,2013,60,29271,7,-50,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363109.268,6,5247,12451,9418,-325,-327,-67,-880,18,16,13,0,100,1998,1979,55,26669,7,-65,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363109.268,5,1705,-406,-15685,74,-15,-126,-1408,11,11,11,0,100,2327,2303,57,27508,7,-70,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363109.268,2,520,1402,-16954,-1248,-667,56,-2144,13,11,11,0,100,2057,2034,144,3792,7,-51,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363109.293,1,5995,14783,412,145,269,-73,-2208,139,211,57,0,100,2162,2128,157,9871,7,-59,1,1,1,D,seated_still_short,1,1,0,58,1785363105.951
1785363109.368,4,1608,7,-16276,327,28,229,-1904,10,10,9,0,100,2122,2099,59,28378,7,-66,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363109.368,7,1176,222,-16395,242,-155,157,-2016,13,11,12,0,100,2028,2019,34,16354,7,-61,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363109.368,3,1987,241,-17912,-192,207,118,-880,14,15,12,0,100,2032,2013,61,29272,7,-50,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363109.393,6,5250,12453,9409,-325,-327,-66,-896,19,15,14,0,100,1998,1979,55,26670,7,-64,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363109.393,5,1703,-403,-15681,74,-14,-126,-1440,11,11,12,0,100,2325,2303,57,27509,7,-69,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363109.393,2,523,1406,-16952,-1248,-667,57,-2160,12,11,11,0,100,2057,2034,144,3793,7,-52,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363109.418,1,5988,14792,413,157,306,-57,-2224,251,256,65,0,100,2163,2128,157,9872,7,-57,1,1,1,D,seated_still_short,1,1,0,58,1785363105.951
1785363109.493,4,1606,7,-16276,327,28,229,-1952,10,10,9,0,100,2122,2099,59,28379,7,-65,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363109.493,7,1173,225,-16393,243,-155,158,-2096,12,11,13,0,100,2028,2019,34,16355,7,-60,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363109.518,6,5250,12453,9416,-324,-327,-65,-864,20,15,15,0,100,1998,1979,55,26671,7,-65,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363109.518,5,1706,-401,-15676,74,-14,-126,-1408,11,11,12,0,100,2332,2303,57,27510,7,-69,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363109.518,2,524,1406,-16953,-1247,-667,58,-2176,18,12,15,0,100,2056,2034,144,3794,7,-51,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363109.543,1,5964,14802,463,110,258,-64,-2208,407,421,85,0,100,2163,2128,157,9873,7,-58,1,1,1,D,seated_still_short,1,1,0,58,1785363105.951
1785363109.618,4,1606,9,-16281,327,28,229,-1904,10,11,10,0,100,2122,2099,59,28380,7,-65,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363109.618,7,1171,229,-16394,242,-157,158,-2048,12,12,13,0,100,2028,2019,34,16356,7,-61,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363109.618,3,1981,233,-17901,-192,206,119,-912,13,15,13,0,100,2030,2013,61,29274,7,-51,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363109.643,6,5257,12451,9420,-324,-327,-66,-912,20,15,15,0,100,1998,1979,55,26672,7,-66,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363109.643,5,1710,-400,-15676,75,-14,-126,-1392,12,11,12,0,100,2328,2303,57,27511,7,-66,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363109.643,2,523,1407,-16944,-1247,-668,57,-2160,18,12,14,0,100,2056,2034,144,3795,7,-51,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363109.668,1,5962,14776,511,-79,-317,-217,-2240,755,1615,418,3,100,2163,2128,157,9874,7,-60,1,1,1,D,seated_still_short,1,1,0,58,1785363105.951
1785363109.743,4,1606,10,-16282,327,29,229,-1904,10,10,10,0,100,2122,2099,59,28381,7,-65,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363109.743,7,1174,225,-16394,243,-157,159,-2032,11,12,14,0,100,2028,2019,34,16357,7,-61,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363109.743,3,1980,236,-17899,-191,206,119,-880,13,14,13,0,100,2031,2013,61,29275,7,-51,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363109.768,6,5257,12449,9416,-324,-328,-66,-880,19,15,15,0,100,1997,1979,55,26673,7,-64,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363109.768,5,1712,-398,-15668,74,-13,-126,-1408,12,10,12,0,100,2331,2303,57,27512,7,-65,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363109.768,2,522,1404,-16945,-1247,-668,57,-2160,19,11,15,0,100,2055,2034,144,3796,7,-51,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363109.793,1,5978,14764,464,-106,-433,-224,-2192,798,1650,432,3,100,2162,2128,157,9875,7,-60,1,1,1,D,seated_still_short,1,1,0,58,1785363105.951
1785363109.868,4,1607,7,-16287,327,29,228,-1952,10,10,10,0,100,2122,2099,59,28382,7,-65,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363109.868,7,1174,228,-16392,244,-158,160,-2064,12,12,14,0,100,2028,2019,34,16358,7,-61,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363109.868,3,1981,236,-17902,-190,207,118,-896,14,14,13,0,100,2031,2013,61,29276,7,-51,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363109.893,6,5255,12448,9417,-323,-328,-66,-880,19,15,16,0,100,1996,1979,55,26674,7,-65,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363109.893,5,1715,-398,-15667,73,-13,-125,-1424,12,11,12,0,100,2328,2303,57,27513,7,-66,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363109.893,2,523,1400,-16940,-1247,-669,58,-2160,19,12,15,0,100,2055,2034,144,3797,7,-51,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363109.918,1,6006,14781,465,-90,-478,-229,-2192,1014,1669,434,7,100,2162,2128,157,9876,7,-60,1,1,1,D,seated_still_short,1,1,0,58,1785363105.951
1785363109.993,4,1607,11,-16285,327,29,229,-1920,10,10,10,0,100,2122,2099,59,28383,7,-66,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363109.993,7,1178,225,-16395,244,-157,159,-2016,12,12,14,0,100,2028,2019,34,16359,7,-60,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363109.993,3,1982,238,-17899,-190,207,118,-928,13,15,13,0,100,2031,2013,61,29277,7,-51,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363110.018,6,5258,12449,9418,-323,-328,-65,-848,20,14,16,0,100,1997,1979,55,26675,7,-65,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363110.018,5,1717,-398,-15665,73,-13,-125,-1408,12,11,13,0,100,2327,2303,57,27514,7,-67,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363110.018,2,525,1396,-16944,-1246,-669,59,-2144,19,12,15,0,100,2055,2034,144,3798,7,-51,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363110.043,1,6018,14788,425,-65,-382,-201,-2208,1086,1731,450,10,100,2161,2128,157,9877,7,-59,1,1,1,D,seated_still_short,1,1,0,58,1785363105.951
1785363110.118,4,1604,13,-16276,328,28,230,-1920,10,11,10,0,100,2122,2099,59,28384,7,-66,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363110.118,7,1173,223,-16393,243,-158,160,-2048,12,12,14,0,100,2028,2019,34,16360,7,-61,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363110.118,3,1986,242,-17901,-191,207,118,-896,13,15,12,0,100,2031,2013,61,29278,7,-51,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363110.143,6,5260,12447,9418,-323,-327,-64,-864,20,14,16,0,100,1998,1979,55,26676,7,-64,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363110.143,5,1714,-399,-15674,73,-13,-126,-1456,11,10,13,0,100,2329,2303,57,27515,7,-65,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363110.143,2,525,1399,-16940,-1246,-668,60,-2160,19,12,15,0,100,2055,2034,144,3799,7,-51,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363110.168,1,6029,14785,423,-42,-335,-188,-2240,1100,1762,457,10,100,2162,2128,157,9878,7,-58,1,1,1,D,seated_still_short,1,1,0,58,1785363105.951
1785363110.243,4,1601,14,-16276,326,27,230,-1952,11,10,10,0,100,2123,2099,59,28385,7,-66,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363110.243,7,1172,229,-16394,243,-158,159,-2048,13,12,14,0,100,2028,2019,34,16361,7,-61,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363110.243,3,1990,240,-17897,-191,206,118,-864,12,15,13,0,100,2030,2013,61,29279,7,-51,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363110.268,6,5264,12450,9424,-323,-328,-64,-864,19,14,16,0,100,1998,1979,55,26677,7,-64,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363110.268,5,1719,-398,-15675,74,-13,-126,-1408,11,10,13,0,100,2329,2303,57,27516,7,-67,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
1785363110.268,2,526,1395,-16937,-1246,-669,60,-2176,26,16,18,0,100,2056,2034,144,3800,7,-51,0,1,1,D,seated_still_short,1,0,0,58,1785363105.951
