# river=american model=basin-input/2 input=precipitation+snowmelt+humidity+fog rows=720
# water_year=2025-07-01/2026-06-30 station=USW00023225 station_name=BLUE_CANYON_NYACK_AIRPORT,_CA_US
# fog_baseline_mm_day=0.0500 fog_baseline_norm=0.00111597 fog_window_minutes=180-600 fog_source=https://pubs.usgs.gov/of/1975/0568/report.pdf
# units=input_mm_day norm=0..1 scaled=0..200
frame	input_mm_day	norm	scaled	high_variation
656	3.4869	0.077826	15.5652	0
657	3.1654	0.070649	14.1297	0
658	2.8574	0.063775	12.7551	0
659	2.5941	0.057899	11.5799	0
660	2.3432	0.052298	10.4596	0
661	2.1276	0.047487	9.4975	0
662	1.9231	0.042923	8.5846	0
663	1.7467	0.038984	7.7968	0
664	1.5800	0.035265	7.0530	0
665	1.4355	0.032040	6.4080	0
666	1.2997	0.029010	5.8019	0
667	1.1814	0.026369	5.2738	0
668	1.0708	0.023900	4.7800	0
669	0.9740	0.021738	4.3476	0
670	0.8838	0.019726	3.9452	0
671	0.8045	0.017956	3.5912	0
672	0.7310	0.016316	3.2633	0
673	0.6661	0.014867	2.9733	0
674	0.7067	0.015773	3.1545	0
675	0.8864	0.019785	3.9570	0
676	0.9451	0.021095	4.2190	0
677	0.8594	0.019181	3.8362	0
678	0.7811	0.017434	3.4869	0
679	0.7109	0.015868	3.1736	0
680	0.6472	0.014445	2.8889	0
681	0.5897	0.013162	2.6324	0
682	0.5378	0.012003	2.4005	0
683	0.4907	0.010953	2.1905	0
684	0.4484	0.010008	2.0016	0
685	0.4099	0.009148	1.8296	0
686	0.3754	0.008379	1.6757	0
687	0.3439	0.007675	1.5350	0
688	0.3158	0.007048	1.4096	0
689	0.2900	0.006472	1.2943	0
690	0.2579	0.005757	1.1514	0
691	0.2223	0.004961	0.9922	0
692	0.1985	0.004430	0.8860	0
693	0.1810	0.004040	0.8080	0
694	0.1552	0.003465	0.6930	0
695	0.1256	0.002802	0.5604	0
696	0.1308	0.002919	0.5838	0
697	0.1508	0.003365	0.6730	0
698	0.1491	0.003328	0.6655	0
699	0.1393	0.003110	0.6220	0
700	0.1309	0.002922	0.5845	0
701	0.1230	0.002744	0.5489	0
702	0.1161	0.002591	0.5183	0
703	0.1096	0.002445	0.4891	0
704	0.1040	0.002321	0.4642	0
705	0.0986	0.002202	0.4403	0
706	0.0941	0.002100	0.4200	0
707	0.0897	0.002002	0.4005	0
708	0.0860	0.001920	0.3839	0
709	0.0824	0.001840	0.3679	0
710	0.1046	0.002336	0.4671	0
711	0.1305	0.002913	0.5826	0
712	0.1262	0.002817	0.5633	0
713	0.1186	0.002647	0.5293	0
714	0.1122	0.002505	0.5010	0
715	0.1060	0.002366	0.4731	0
716	0.0975	0.002176	0.4352	0
717	0.0889	0.001984	0.3968	0
718	0.0852	0.001902	0.3804	0
719	0.0817	0.001823	0.3646	0
